season,scheduled_date,attendance,market,name,team_code,team_id,alias,current_division,points_game,win,opp_market,opp_name,opp_code,opp_id,opp_alias,opp_current_division,opp_points_game,venue_capacity,opp_venue_capacity
2004,27-FEB-05 12:00 AM,17311.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,74,false,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,78,16280,17472
2012,27-JAN-13 12:00 AM,17472.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,false,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,75,16280,17472
2011,28-FEB-12 12:00 AM,17280.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,55,false,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,70,16280,17472
2007,02-MAR-08 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,103,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,74,16280,17472
2008,03-MAR-09 12:00 AM,15006.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,59,16280,17472
2013,04-JAN-14 12:00 AM,17472.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,73,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,56,16280,17472
2014,05-JAN-15 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,50,16280,17472
2008,07-FEB-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,75,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,47,16280,17472
2014,07-MAR-15 12:00 AM,17472.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,74,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,72,16280,17472
2002,08-FEB-03 12:00 AM,17303.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,67,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,62,16280,17472
2005,11-JAN-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,87,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,73,16280,17472
2015,14-FEB-16 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,88,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,69,16280,17472
2009,16-FEB-10 12:00 AM,16075.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,72,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,58,16280,17472
2013,21-JAN-14 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,66,16280,17472
2001,24-FEB-02 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,57,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,54,16280,17472
2006,24-FEB-07 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,66,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,58,16280,17472
2011,28-DEC-11 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,80,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,65,16280,17472
2002,28-JAN-03 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,61,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,54,16280,17472
2010,30-JAN-11 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,84,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,83,16280,17472
2003,31-JAN-04 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,84,true,"Indiana University, Bloomington",Hoosiers,306,c3f0a8ce-af67-497f-a750-3b859376b20a,IND,D1,72,16280,17472
2001,15-MAR-02 12:00 AM,19369.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,58,false,North Carolina State University,Wolfpack,490,52df1e19-b142-4a76-a439-ad68455d0581,NCST,D1,69,16280,19722
2007,28-NOV-07 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,81,true,North Carolina State University,Wolfpack,490,52df1e19-b142-4a76-a439-ad68455d0581,NCST,D1,58,16280,19722
2002,21-MAR-03 12:00 AM,20224.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,79,true,"University of Colorado, Boulder",Buffaloes,157,9fccbf28-2858-4263-821c-fdefb3c7efa3,COLO,D1,64,16280,11064
2013,16-FEB-14 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,51,false,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,60,16280,15147
2015,20-JAN-16 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,false,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,72,16280,15147
2014,24-JAN-15 12:00 AM,15757.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,false,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,79,16280,15147
2016,02-FEB-17 12:00 AM,15821.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,72,true,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,61,16280,15147
2012,13-JAN-13 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,66,true,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,56,16280,15147
2012,16-FEB-13 12:00 AM,12202.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,73,true,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,64,16280,15147
2016,23-FEB-17 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,88,true,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,72,16280,15147
2011,25-FEB-12 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,62,true,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,34,16280,15147
2011,31-DEC-11 12:00 AM,10679.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,68,true,"University of Nebraska, Lincoln",Cornhuskers,463,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,D1,55,16280,15147
2005,18-DEC-05 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,85,true,Florida International University,Golden Panthers,231,a8ac24ca-3b7a-4610-ad99-042661584c48,FIU,D1,58,16280,5000
2016,23-NOV-16 12:00 AM,2344.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,73,true,St. John's University (New York),Red Storm,603,c1f4aae1-aa16-4095-aeab-10e5c2a1236a,SJU,D1,62,16280,5602
2007,19-NOV-07 12:00 AM,18022.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,86,true,"University of Missouri, Columbia",Tigers,434,77ca152a-cb2f-48a5-97b2-492351250d94,MIZZ,D1,83,16280,15061
2009,30-DEC-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,87,true,University of Texas at Arlington,Mavericks,702,7c2b372b-b5f0-466e-90cf-880beec57584,UTA,D1,68,16280,7000
2014,01-MAR-15 12:00 AM,17279.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,61,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,68,16280,17230
2009,02-FEB-10 12:00 AM,17230.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,49,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,67,16280,17230
2003,02-MAR-04 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,68,16280,17230
2006,03-MAR-07 12:00 AM,17190.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,50,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,52,16280,17230
2010,06-FEB-11 12:00 AM,17230.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,56,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,82,16280,17230
2005,08-JAN-06 12:00 AM,17142.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,63,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,82,16280,17230
2013,09-FEB-14 12:00 AM,17249.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,58,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,60,16280,17230
2006,09-MAR-07 12:00 AM,22081.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,57,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,70,16280,17230
2003,10-JAN-04 12:00 AM,17142.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,77,16280,17230
2002,11-FEB-03 12:00 AM,17142.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,53,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,64,16280,17230
2001,12-JAN-02 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,63,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,64,16280,17230
2003,13-MAR-04 12:00 AM,15903.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,66,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,68,16280,17230
2007,15-MAR-08 12:00 AM,17520.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,63,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,65,16280,17230
2014,15-MAR-15 12:00 AM,17213.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,69,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,80,16280,17230
2004,16-JAN-05 12:00 AM,17142.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,59,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,62,16280,17230
2015,17-JAN-16 12:00 AM,17287.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,76,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,77,16280,17230
2007,28-FEB-08 12:00 AM,17190.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,42,false,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,57,16280,17230
2005,02-MAR-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,74,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,65,16280,17230
2011,03-JAN-12 12:00 AM,17230.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,63,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,60,16280,17230
2009,06-JAN-10 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,54,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,47,16280,17230
2012,07-MAR-13 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,58,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,43,16280,17230
2011,10-MAR-12 12:00 AM,18451.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,65,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,52,16280,17230
2010,11-JAN-11 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,61,16280,17230
2013,15-MAR-14 12:00 AM,18596.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,83,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,75,16280,17230
2011,16-FEB-12 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,69,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,55,16280,17230
2015,18-FEB-16 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,69,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,57,16280,17230
2006,20-FEB-07 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,55,16280,17230
2008,22-FEB-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,61,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,50,16280,17230
2012,22-JAN-13 12:00 AM,17249.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,49,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,47,16280,17230
2004,24-FEB-05 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,64,16280,17230
2016,26-FEB-17 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,84,true,"University of Wisconsin, Madison",Badgers,796,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,D1,74,16280,17230
2015,18-MAR-16 12:00 AM,14250.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,81,false,Middle Tennessee State University,Blue Raiders,419,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,D1,90,16280,11520
2004,01-FEB-05 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,68,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,81,16280,15500
2013,01-MAR-14 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,46,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,53,16280,15500
2016,01-MAR-17 12:00 AM,15544.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,73,16280,15500
2005,04-MAR-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,68,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,75,16280,15500
2005,05-JAN-06 12:00 AM,16618.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,50,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,60,16280,15500
2009,06-FEB-10 12:00 AM,16618.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,73,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,78,16280,15500
2014,07-FEB-15 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,54,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,59,16280,15500
2003,10-FEB-04 12:00 AM,16618.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,51,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,75,16280,15500
2001,12-FEB-02 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,61,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,63,16280,15500
2002,18-FEB-03 12:00 AM,16500.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,40,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,70,16280,15500
2010,18-JAN-11 12:00 AM,16618.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,62,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,71,16280,15500
2006,30-JAN-07 12:00 AM,16618.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,50,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,57,16280,15500
2011,31-JAN-12 12:00 AM,15629.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,41,false,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,42,16280,15500
2008,01-MAR-09 12:00 AM,16618.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,74,true,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,66,16280,15500
2002,02-FEB-03 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,68,true,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,65,16280,15500
2001,03-FEB-02 12:00 AM,16500.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,67,true,"University of Illinois, Champaign",Fighting Illini,301,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,D1,61,16280,15500
